S.n,Visit Date,Consumer ID,Student Name,Item Taken,Quantity Taken
3148,10/28/2023,C069,N/A,Chocolate Syrup,15
3149,10/28/2023,C078,N/A,Pastry,5
3150,10/29/2023,C020,N/A,Washcloth,1
3151,10/29/2023,C058,N/A,Beefaroni,10
3152,10/29/2023,C062,N/A,Grits (ind),12
3153,10/29/2023,C073,N/A,Salmon,9
3154,10/29/2023,C096,N/A,Dryer sheet,1
3155,10/29/2023,C141,N/A,Pens,2
3156,10/30/2023,C062,N/A,Juice Boxes,1
3157,10/30/2023,C069,N/A,Lotion,15
3158,10/30/2023,C080,N/A,Chocolate Syrup,12
3159,10/30/2023,C094,N/A,Tamales,4
3160,10/30/2023,C113,N/A,Onion,5
3161,10/31/2023,C010,N/A,Onion,9
3162,10/31/2023,C044,N/A,Highlighters,13
3163,10/31/2023,C059,N/A,Yams,10
3164,10/31/2023,C070,N/A,Conditioner (leave in),12
3165,10/31/2023,C131,N/A,Pickles,5
3166,11/1/2023,C024,N/A,Erasers,1
3167,11/1/2023,C123,N/A,Hamburger Helper/Boxed Dinners,7
3168,11/2/2023,C018,N/A,Chicken Noodle Soup,14
3169,11/2/2023,C034,N/A,Black Beans,14
3170,11/2/2023,C054,N/A,Tortilla Soup,12
3171,11/2/2023,C062,N/A,Dish Soap,9
3172,11/3/2023,C006,N/A,Deodorant,7
3173,11/3/2023,C030,N/A,panty liners,5
3174,11/3/2023,C057,N/A,CDS,8
3175,11/3/2023,C066,N/A,Syrup,15
3176,11/3/2023,C082,N/A,Chapstick,9
3177,11/3/2023,C086,N/A,Air Freshener,3
3178,11/3/2023,C117,N/A,Pinto Beans,4
3179,11/3/2023,C141,N/A,Spaghetti Sauce,8
3180,11/3/2023,C142,N/A,Fruit cup,2
3181,11/4/2023,C005,N/A,Mashed Potatoes (boxed),3
3182,11/4/2023,C017,N/A,Sugar,6
3183,11/4/2023,C026,N/A,CDS,15
3184,11/4/2023,C032,N/A,Hearts of Palm,5
3185,11/4/2023,C123,N/A,Pasta,11
3186,11/5/2023,C045,N/A,Peanut Butter Crackers,7
3187,11/5/2023,C111,N/A,Page-protector,2
3188,11/5/2023,C111,N/A,Towel,8
3189,11/5/2023,C112,N/A,Oatmeal,1
3190,11/5/2023,C136,N/A,Diced Tomatoes,4
3191,11/5/2023,C149,N/A,Salt,12
3192,11/6/2023,C015,N/A,Cannellini Beans,9
3193,11/6/2023,C023,N/A,Scalloped Potatoes,11
3194,11/6/2023,C094,N/A,Chili with Beans,13
3195,11/7/2023,C026,N/A,Spaghetti Rings Pasta,1
3196,11/7/2023,C088,N/A,Yams,9
3197,11/7/2023,C143,N/A,Cheese Crackers,11
3198,11/8/2023,C086,N/A,Spaghetti Noodles,10
3199,11/8/2023,C096,N/A,Dish Soap,10
3200,11/9/2023,C005,N/A,Pumpkin,7
3201,11/9/2023,C053,N/A,Treat / Candy (individual),11
3202,11/9/2023,C063,N/A,Permanent marker,13
3203,11/9/2023,C066,N/A,Chowder,10
3204,11/9/2023,C078,N/A,Cannellini Beans,3
3205,11/9/2023,C101,N/A,makeup wipes,8
3206,11/9/2023,C104,N/A,Pastry,4
3207,11/9/2023,C145,N/A,Toothbrushes,6
3208,11/10/2023,C061,N/A,Bread Crumbs,11
3209,11/10/2023,C066,N/A,Canned Oranges,8
3210,11/10/2023,C126,N/A,Chalk,12
3211,11/11/2023,C026,N/A,Cream of Potato,8
3212,11/11/2023,C028,N/A,Oil,5
3213,11/11/2023,C040,N/A,Chapstick,15
3214,11/11/2023,C044,N/A,Chocolate Syrup,6
3215,11/11/2023,C101,N/A,Facial Product,5
3216,11/11/2023,C113,N/A,Permanent marker,2
3217,11/11/2023,C123,N/A,Shaving Razor,3
3218,11/12/2023,C035,N/A,Feminine Products (Pads),15
3219,11/12/2023,C036,N/A,Canned Oranges,1
3220,11/12/2023,C065,N/A,Permanent marker,4
3221,11/12/2023,C071,N/A,Granola / Snack Bars,10
3222,11/12/2023,C082,N/A,Chili with no beans,15
3223,11/12/2023,C139,N/A,Q-tips,8
3224,11/13/2023,C061,N/A,Nail Polish,10
3225,11/13/2023,C096,N/A,Bar Soap,10
3226,11/14/2023,C057,N/A,Mouse,8
3227,11/14/2023,C079,N/A,Nasal Spray,11
3228,11/14/2023,C086,N/A,Cake,10
3229,11/14/2023,C118,N/A,Chapstick,5
3230,11/14/2023,C124,N/A,Granola Bars,4
3231,11/15/2023,C132,N/A,Dish Soap,3
3232,11/15/2023,C141,N/A,Pear Halves,9
3233,11/16/2023,C013,N/A,panty liners,6
3234,11/16/2023,C035,N/A,Washcloth,5
3235,11/17/2023,C023,N/A,Beef stew,6
3236,11/17/2023,C076,N/A,Erasers,11
3237,11/18/2023,C115,N/A,Can Openers,13
3238,11/18/2023,C124,N/A,Vegetable Soup,6
3239,11/18/2023,C139,N/A,Asparagus,8
3240,11/18/2023,C147,N/A,Spinach,9
3241,11/19/2023,C017,N/A,Hominy,4
3242,11/19/2023,C055,N/A,Light Red Kidney Beans,2
3243,11/19/2023,C069,N/A,Scent Booster,2
3244,11/20/2023,C061,N/A,Chapstick,3
3245,11/20/2023,C072,N/A,Rice Crisps,10
3246,11/20/2023,C094,N/A,Cranberry Sauce,12
3247,11/20/2023,C131,N/A,Chili with Beans,5
3248,11/20/2023,C141,N/A,Shampoo,5
3249,11/21/2023,C001,N/A,Applesauce (ind),5
3250,11/21/2023,C011,N/A,Canned Beans,7
3251,11/21/2023,C012,N/A,Cookies,13
3252,11/21/2023,C019,N/A,Sweet peas,10
3253,11/21/2023,C037,N/A,White Beans,3
3254,11/21/2023,C082,N/A,Hot Chocolate Mix,2
3255,11/21/2023,C097,N/A,Corn Syrup,4
3256,11/21/2023,C116,N/A,Pumpkin,8
3257,11/21/2023,C148,N/A,Hamburger Helper/Boxed Dinners,2
3258,11/22/2023,C028,N/A,Can Openers,7
3259,11/22/2023,C029,N/A,Chef Boyardee Variety Pack,1
3260,11/22/2023,C091,N/A,Sticky notes,6
3261,11/22/2023,C115,N/A,Mushrooms,8
3262,11/22/2023,C148,N/A,Loofah,10
3263,11/23/2023,C008,N/A,Mac and Cheese,2
3264,11/23/2023,C068,N/A,Sweet peas,14
3265,11/23/2023,C114,N/A,Toothbrush and Toothpaste Pack,7
3266,11/24/2023,C022,N/A,Pasta in Tomato and Cheese Sauce,4
3267,11/24/2023,C040,N/A,Chapstick,6
3268,11/24/2023,C053,N/A,panty liners,4
3269,11/24/2023,C069,N/A,Sparkling Water,3
3270,11/24/2023,C081,N/A,Pasta in Tomato and Cheese Sauce,5
3271,11/24/2023,C115,N/A,Broccoli and Cheese,9
3272,11/24/2023,C137,N/A,Condensed milk,6
3273,11/25/2023,C032,N/A,Lima Beans,6
3274,11/25/2023,C058,N/A,Chips/Crackers,1
3275,11/25/2023,C116,N/A,Tuna,8
3276,11/25/2023,C117,N/A,Canned Vegetables,6
3277,11/25/2023,C128,N/A,Corn,10
3278,11/26/2023,C074,N/A,Peas,4
3279,11/26/2023,C103,N/A,Dish Soap,5
3280,11/26/2023,C109,N/A,Mac and Cheese,9
3281,11/26/2023,C117,N/A,Water,7
3282,11/26/2023,C120,N/A,Little Debbie’s,7
3283,11/26/2023,C136,N/A,Dental Floss,4
3284,11/27/2023,C022,N/A,Chicken Noodle Soup,11
3285,11/27/2023,C069,N/A,Makeup remover,13
3286,11/27/2023,C106,N/A,Chunk Chicken Breast,9
3287,11/27/2023,C112,N/A,Pencils,14
3288,11/27/2023,C125,N/A,Little Debbie’s,7
3289,11/28/2023,C055,N/A,Sloppy Joe Sauce,2
3290,11/28/2023,C070,N/A,Testing Material/Blue Book/Scantron,11
3291,11/28/2023,C103,N/A,Bodywash,10
3292,11/28/2023,C109,N/A,Contact Solution,9
3293,11/28/2023,C118,N/A,Ravioli,10
3294,11/28/2023,C133,N/A,Chowder,3
3295,11/28/2023,C138,N/A,Dividers,8
3296,11/29/2023,C007,N/A,Pencils,8
3297,11/29/2023,C080,N/A,Sweet peas,9
3298,11/29/2023,C101,N/A,Peas,4
3299,11/29/2023,C109,N/A,Chicken Stock,8
3300,11/29/2023,C125,N/A,Diced Tomatoes,3
3301,11/29/2023,C140,N/A,Miscellaneous Hair Care,9
3302,11/30/2023,C126,N/A,Toothpaste,6
3303,12/1/2023,C007,N/A,Jalapeno Peppers,4
3304,12/1/2023,C034,N/A,Carrots,9
3305,12/1/2023,C046,N/A,Chicken Stock,3
3306,12/1/2023,C058,N/A,Rice Krispies Treats,10
3307,12/1/2023,C092,N/A,Boxed Rice,12
3308,12/1/2023,C106,N/A,Cheese Crackers,13
3309,12/1/2023,C149,N/A,Cranberry Sauce,15
3310,12/2/2023,C035,N/A,Navy Beans,15
3311,12/2/2023,C066,N/A,Pumpkin,10
3312,12/2/2023,C094,N/A,Fruit Cocktail,8
3313,12/2/2023,C130,N/A,Mac and Cheese,7
3314,12/3/2023,C028,N/A,Okra,3
3315,12/3/2023,C051,N/A,Cotton Product,12
3316,12/3/2023,C113,N/A,Canned Applesauce,3
3317,12/3/2023,C123,N/A,panty liners,3
3318,12/4/2023,C106,N/A,Oatmeal,6
3319,12/4/2023,C118,N/A,Corn Syrup,3
3320,12/4/2023,C125,N/A,Pinto Beans,14
3321,12/5/2023,C013,N/A,Bread Crumbs,5
3322,12/5/2023,C052,N/A,Cranberry Sauce,2
3323,12/5/2023,C063,N/A,Spaghetti Rings Pasta,8
3324,12/5/2023,C067,N/A,Tea,6
3325,12/5/2023,C139,N/A,Mouthwash,12
3326,12/6/2023,C006,N/A,Juice Boxes,2
3327,12/6/2023,C025,N/A,cough drops,5
3328,12/7/2023,C112,N/A,Pork and Beans,4
3329,12/7/2023,C120,N/A,Pork and Beans,5
3330,12/8/2023,C011,N/A,Mushrooms,13
3331,12/8/2023,C091,N/A,Refried Beans,2
3332,12/8/2023,C141,N/A,Oatmeal,4
3333,12/8/2023,C147,N/A,Cream of Mushroom,14
3334,12/9/2023,C024,N/A,Cranberry Sauce,1
3335,12/9/2023,C075,N/A,Canned Vegetables,2
3336,12/9/2023,C105,N/A,Potato Soup,9
3337,12/9/2023,C108,N/A,Vegetable and Beef Soup,10
3338,12/9/2023,C145,N/A,Spaghetti Rings Pasta,10
3339,12/10/2023,C004,N/A,Light Red Kidney Beans,10
3340,12/10/2023,C012,N/A,Sugar,8
3341,12/10/2023,C048,N/A,Treat / Candy (individual),6
3342,12/10/2023,C082,N/A,Dark Red Kidney Beans,5
3343,12/10/2023,C083,N/A,Nail Polish,9
3344,12/10/2023,C104,N/A,Chapstick,14
3345,12/10/2023,C114,N/A,Hearts of Palm,3
3346,12/11/2023,C008,N/A,Bean with Bacon Soup,3
3347,12/11/2023,C045,N/A,French onion soup,9
3348,12/11/2023,C065,N/A,Pretzels,6
3349,12/11/2023,C093,N/A,Antibacterial wipes (skin),6
3350,12/11/2023,C141,N/A,Large Bag of Chips,15
3351,12/12/2023,C100,N/A,Page-protector,3
3352,12/13/2023,C007,N/A,Collard Greens,1
3353,12/13/2023,C012,N/A,Chicken Stock,2
3354,12/13/2023,C018,N/A,Baked Beans,1
3355,12/13/2023,C046,N/A,Page-protector,10
3356,12/13/2023,C116,N/A,Bar Soap,3
3357,12/13/2023,C123,N/A,Feminine Products (Pads),2
3358,12/13/2023,C127,N/A,Soda,12
3359,12/14/2023,C026,N/A,Broccoli and Cheese,5
3360,12/14/2023,C098,N/A,Erasers,3
3361,12/14/2023,C103,N/A,Rice Krispies Treats,9
3362,12/14/2023,C108,N/A,Chicken and rice soup,9
3363,12/14/2023,C120,N/A,Pencils,14
3364,12/14/2023,C132,N/A,Peanut Butter Crackers,6
3365,12/15/2023,C013,N/A,Expanding File,1
3366,12/16/2023,C005,N/A,Chicken and Stars,7
3367,12/16/2023,C023,N/A,makeup wipes,12
3368,12/16/2023,C028,N/A,Mangos,12
3369,12/16/2023,C037,N/A,Cake Mix,7
3370,12/16/2023,C075,N/A,Cake,6
3371,12/16/2023,C100,N/A,Vegetable Soup,4
3372,12/16/2023,C124,N/A,Mouthwash,5
3373,12/17/2023,C023,N/A,Beans and Rice,2
3374,12/17/2023,C048,N/A,Chocolate Syrup,7
3375,12/17/2023,C077,N/A,Expanding File,8
3376,12/17/2023,C106,N/A,Popcorn,2
3377,12/18/2023,C007,N/A,Pear Halves,3
3378,12/18/2023,C134,N/A,Triple Succotash,7
3379,12/19/2023,C020,N/A,Chowder,15
3380,12/19/2023,C068,N/A,Chef Boyardee Variety Pack,9
3381,12/19/2023,C131,N/A,Chili with no beans,2
3382,12/19/2023,C132,N/A,Ramen,7
3383,12/20/2023,C005,N/A,Fruit cup,3
3384,12/20/2023,C022,N/A,makeup wipes,1
3385,12/20/2023,C054,N/A,Pens,8
3386,12/20/2023,C065,N/A,Antibacterial wipes (skin),3
3387,12/21/2023,C017,N/A,cough drops,2
3388,12/21/2023,C050,N/A,Misc.,10
3389,12/21/2023,C079,N/A,Chicken and Sausage,13
3390,12/21/2023,C105,N/A,Chicken and Stars,7
3391,12/22/2023,C017,N/A,Little Debbie’s,7
3392,12/22/2023,C018,N/A,panty liners,15
3393,12/22/2023,C120,N/A,Toilet Paper,4
3394,12/23/2023,C022,N/A,Antibacterial wipes (skin),1
3395,12/23/2023,C126,N/A,Mushrooms,2
3396,12/23/2023,C138,N/A,Tamales,14
3397,12/23/2023,C141,N/A,Peanut Butter,9
3398,12/24/2023,C010,N/A,Nail Polish,6
3399,12/24/2023,C018,N/A,Can Openers,5
3400,12/24/2023,C037,N/A,Testing Material/Blue Book/Scantron,15
3401,12/24/2023,C045,N/A,Chicken and Stars,9
3402,12/24/2023,C063,N/A,Dryer sheet,3
3403,12/24/2023,C070,N/A,Grits (can/package),5
3404,12/25/2023,C005,N/A,Condensed milk,11
3405,12/25/2023,C032,N/A,Chicken broth,13
3406,12/26/2023,C045,N/A,Large Bag of Chips,15
3407,12/26/2023,C086,N/A,Tortilla Soup,9
3408,12/26/2023,C123,N/A,Hand wipes,7
3409,12/26/2023,C129,N/A,Mac and Cheese,7
3410,12/26/2023,C148,N/A,Chicken Noodle Soup,5
3411,12/27/2023,C025,N/A,Cotton Product,3
3412,12/27/2023,C032,N/A,Grits (can/package),7
3413,12/27/2023,C067,N/A,Lasagna,5
3414,12/27/2023,C071,N/A,Rice,6
3415,12/27/2023,C071,N/A,Antibacterial wipes (skin),8
3416,12/27/2023,C089,N/A,Ramen,6
3417,12/27/2023,C123,N/A,Chicken and Stars,1
3418,12/27/2023,C139,N/A,Refried Beans,4
3419,12/28/2023,C011,N/A,Chalk,15
3420,12/28/2023,C014,N/A,Cookies,15
3421,12/28/2023,C035,N/A,Cornbread & Muffin Mix,7
3422,12/28/2023,C038,N/A,Spaghetti Rings Pasta,4
3423,12/28/2023,C098,N/A,Lima Beans,3
3424,12/28/2023,C120,N/A,Facial Product,3
3425,12/29/2023,C011,N/A,Water,5
3426,12/29/2023,C015,N/A,Air Freshener,8
3427,12/29/2023,C050,N/A,Chowder,10
3428,12/29/2023,C082,N/A,Onion,8
3429,12/29/2023,C101,N/A,Beans and Rice,10
3430,12/29/2023,C102,N/A,Toothbrushes,12
3431,12/29/2023,C110,N/A,Cereal,1
3432,12/29/2023,C129,N/A,Pens,11
3433,12/29/2023,C136,N/A,Chili with Beans,4
3434,12/30/2023,C001,N/A,Clipboard,2
3435,12/30/2023,C010,N/A,Canned Potatoes,5
3436,12/30/2023,C020,N/A,Sticky notes,11
3437,12/30/2023,C056,N/A,"Laundry Detergent, Softener, Scent Booster",5
3438,12/30/2023,C065,N/A,Pickles,13
3439,12/30/2023,C105,N/A,Tide Pods,2
3440,12/30/2023,C113,N/A,Sugar,10
3441,12/31/2023,C027,N/A,Face tissue,2
3442,12/31/2023,C070,N/A,Canned Vegetables,15
3443,12/31/2023,C114,N/A,Deodorant,8
3444,1/1/2024,C043,N/A,Erasers,3
3445,1/1/2024,C054,N/A,Paper,10
3446,1/1/2024,C094,N/A,Bean with Bacon Soup,9
3447,1/1/2024,C115,N/A,cough drops,4
3448,1/1/2024,C117,N/A,Beans and Rice,10
3449,1/1/2024,C122,N/A,Sheet mask,4
3450,1/2/2024,C064,N/A,Rice Roni,13
3451,1/3/2024,C011,N/A,Lotion,1
3452,1/3/2024,C025,N/A,Index Cards,4
3453,1/3/2024,C075,N/A,Dental Floss,5
3454,1/3/2024,C112,N/A,Face cleanser,11
3455,1/4/2024,C009,N/A,Mouse,15
3456,1/4/2024,C047,N/A,Pear Halves,5
3457,1/4/2024,C074,N/A,Cake,2
3458,1/4/2024,C086,N/A,Paper,6
3459,1/4/2024,C094,N/A,Butter Beans,6
3460,1/5/2024,C027,N/A,Baked Beans,15
3461,1/5/2024,C034,N/A,Cranberry Sauce,13
3462,1/5/2024,C088,N/A,Chalk,7
3463,1/5/2024,C146,N/A,Chicken and rice soup,2
3464,1/6/2024,C007,N/A,Chili with no beans,9
3465,1/6/2024,C042,N/A,Chicken and Sausage,3
3466,1/6/2024,C115,N/A,Cake Mix,10
3467,1/7/2024,C008,N/A,Pretzels,9
3468,1/7/2024,C071,N/A,Northern Beans,6
3469,1/7/2024,C074,N/A,Asparagus,7
3470,1/7/2024,C086,N/A,Misc.,10
3471,1/7/2024,C105,N/A,Jalapeno Peppers,2
3472,1/7/2024,C115,N/A,Popcorn,10
3473,1/7/2024,C137,N/A,PopTarts,6
3474,1/7/2024,C138,N/A,Hot Chocolate Mix,5
3475,1/7/2024,C149,N/A,Northern Beans,1
3476,1/8/2024,C059,N/A,Tortilla Soup,4
3477,1/8/2024,C078,N/A,Bread,5
3478,1/8/2024,C104,N/A,Hot Chocolate Mix,3
3479,1/8/2024,C104,N/A,Spaghetti Sauce,9
3480,1/9/2024,C073,N/A,French onion soup,2
3481,1/9/2024,C102,N/A,Pumpkin,1
3482,1/9/2024,C110,N/A,Q-tips,8
3483,1/10/2024,C065,N/A,Fruit,3
3484,1/10/2024,C067,N/A,Dressing,7
3485,1/10/2024,C135,N/A,Cake Mix,6
3486,1/11/2024,C101,N/A,Pumpkin,15
3487,1/11/2024,C126,N/A,Backpack,10
3488,1/11/2024,C127,N/A,Dividers,1
3489,1/11/2024,C140,N/A,Canned Beans,2
3490,1/12/2024,C024,N/A,Chili with no beans,15
3491,1/12/2024,C070,N/A,Spinach,3
3492,1/12/2024,C148,N/A,Canned Beans,4
3493,1/13/2024,C005,N/A,Makeup remover,6
3494,1/13/2024,C079,N/A,Beets,9
3495,1/13/2024,C091,N/A,Mangos,2
3496,1/13/2024,C107,N/A,Campus Kitchens Meals,1
3497,1/14/2024,C008,N/A,Ravioli,7
3498,1/14/2024,C046,N/A,Pork and Beans,12
3499,1/14/2024,C062,N/A,Black Beans,5
3500,1/14/2024,C075,N/A,Pasta in Tomato and Cheese Sauce,6
3501,1/15/2024,C111,N/A,Pencils,15
3502,1/15/2024,C127,N/A,White Beans,1
3503,1/15/2024,C132,N/A,Backpack,15
3504,1/15/2024,C139,N/A,Cream of Chicken,3
3505,1/16/2024,C018,N/A,Sweet Potatoes,1
3506,1/16/2024,C036,N/A,PopTarts,5
3507,1/16/2024,C040,N/A,Toothpaste,4
3508,1/16/2024,C088,N/A,Cereal (ind),3
3509,1/16/2024,C133,N/A,Pasta,7
3510,1/17/2024,C113,N/A,Olives,4
3511,1/18/2024,C008,N/A,CDS,2
3512,1/18/2024,C030,N/A,Brush/comb,15
3513,1/18/2024,C061,N/A,Chalk,13
3514,1/18/2024,C062,N/A,Black-Eyed Peas,13
3515,1/18/2024,C066,N/A,Applesauce jar,2
3516,1/18/2024,C066,N/A,Corn Syrup,5
3517,1/19/2024,C026,N/A,Chowder,7
3518,1/19/2024,C031,N/A,Measuring cups/spoons,1
3519,1/19/2024,C064,N/A,Tomato Sauce,15
3520,1/19/2024,C118,N/A,Milk,9
3521,1/20/2024,C088,N/A,Hand Soap,5
3522,1/20/2024,C145,N/A,Sheet mask,5
3523,1/21/2024,C001,N/A,Oil,1
3524,1/21/2024,C005,N/A,Mayo,10
3525,1/21/2024,C011,N/A,Vienna Sausages,12
3526,1/21/2024,C050,N/A,Tamales,1
3527,1/21/2024,C062,N/A,White Beans,10
3528,1/21/2024,C130,N/A,Dip,10
3529,1/22/2024,C009,N/A,Chili with Beans,4
3530,1/22/2024,C009,N/A,Feminine Products (Pads),7
3531,1/22/2024,C040,N/A,PopTarts,11
3532,1/22/2024,C147,N/A,Boiled Peanuts,7
3533,1/23/2024,C005,N/A,Brush/comb,15
3534,1/23/2024,C011,N/A,CDS,5
3535,1/23/2024,C052,N/A,Rice Krispies Treats,1
3536,1/23/2024,C057,N/A,Chicken broth,14
3537,1/23/2024,C068,N/A,Canned Applesauce,3
3538,1/23/2024,C086,N/A,Fruit Cocktail,15
3539,1/23/2024,C098,N/A,Spaghetti Rings Pasta,5
3540,1/23/2024,C099,N/A,Sweet Potatoes,13
3541,1/24/2024,C104,N/A,Sticky notes,7
3542,1/24/2024,C141,N/A,Chicken broth,1
3543,1/24/2024,C149,N/A,Face cleanser,9
3544,1/24/2024,C150,N/A,Soda,2
3545,1/25/2024,C008,N/A,Chili Beans,4
3546,1/25/2024,C023,N/A,Cream of Mushroom,9
3547,1/25/2024,C121,N/A,Pork and Beans,13
3548,1/26/2024,C007,N/A,Collard Greens,10
3549,1/26/2024,C091,N/A,Tea,10
3550,1/26/2024,C093,N/A,Vienna Sausages,11
3551,1/26/2024,C107,N/A,Treat / Candy (individual),7
3552,1/26/2024,C114,N/A,Trail Mix,14
3553,1/26/2024,C125,N/A,Bodywash,14
3554,1/27/2024,C010,N/A,Chili Beans,15
3555,1/27/2024,C024,N/A,Canned Vegetables,5
3556,1/27/2024,C032,N/A,Towel,10
3557,1/27/2024,C039,N/A,Chicken Stock,7
3558,1/27/2024,C050,N/A,Santa Fe style chicken soup,6
3559,1/27/2024,C135,N/A,Canned Oranges,1
3560,1/28/2024,C015,N/A,Beets,7
3561,1/28/2024,C022,N/A,Applesauce (ind),8
3562,1/28/2024,C127,N/A,Bread,2
3563,1/28/2024,C129,N/A,Chicken Stock,4
3564,1/29/2024,C133,N/A,Treat / Candy (individual),15
3565,1/29/2024,C147,N/A,Oatmeal,15
3566,1/30/2024,C004,N/A,Canned Oranges,8
3567,1/30/2024,C050,N/A,Measuring cups/spoons,2
3568,1/30/2024,C056,N/A,Miscellaneous Hair Care,7
3569,1/30/2024,C095,N/A,Canned Applesauce,10
3570,1/30/2024,C109,N/A,Oil,8
3571,1/30/2024,C117,N/A,Pear Halves,2
3572,1/30/2024,C147,N/A,Broccoli and Cheese,2
3573,1/30/2024,C150,N/A,Black Beans,7
3574,1/31/2024,C028,N/A,Spinach,9
3575,1/31/2024,C043,N/A,Dip,6
3576,1/31/2024,C046,N/A,Hand Soap,9
3577,2/1/2024,C010,N/A,Peanut Butter,11
3578,2/1/2024,C022,N/A,Pasta in Tomato and Cheese Sauce,13
3579,2/1/2024,C124,N/A,Juice,10
3580,2/1/2024,C139,N/A,Squash with Onions,5
3581,2/1/2024,C139,N/A,Mac and Cheese,5
3582,2/2/2024,C066,N/A,Paper,6
3583,2/2/2024,C087,N/A,Juice Boxes,6
3584,2/2/2024,C105,N/A,Misc.,1
3585,2/2/2024,C109,N/A,Conditioner,4
3586,2/2/2024,C138,N/A,Yams,8
3587,2/3/2024,C028,N/A,Chapstick,8
3588,2/3/2024,C059,N/A,Mushrooms,5
3589,2/3/2024,C071,N/A,Cranberry Sauce,7
3590,2/3/2024,C099,N/A,Chef Boyardee Variety Pack,12
3591,2/3/2024,C124,N/A,Bar Soap,11
3592,2/3/2024,C141,N/A,CDS,2
3593,2/4/2024,C033,N/A,"Laundry Detergent, Softener, Scent Booster",13
3594,2/4/2024,C050,N/A,Pasta in Tomato and Cheese Sauce,15
3595,2/4/2024,C052,N/A,Bread,6
3596,2/4/2024,C086,N/A,Salmon,4
3597,2/4/2024,C092,N/A,Jelly,15
3598,2/5/2024,C002,N/A,Canned Beans,5
3599,2/5/2024,C016,N/A,Pretzels,8
3600,2/5/2024,C035,N/A,Salmon,7
3601,2/5/2024,C042,N/A,Contact Solution,2
3602,2/5/2024,C082,N/A,Dryer sheet,3
3603,2/5/2024,C136,N/A,Tamales,8
3604,2/6/2024,C075,N/A,Chicken and Dumplings,12
3605,2/6/2024,C149,N/A,Beef stew,15
3606,2/7/2024,C002,N/A,Chicken and rice soup,9
3607,2/7/2024,C032,N/A,Fruit cup,9
3608,2/7/2024,C117,N/A,Jalapeno Peppers,1
3609,2/8/2024,C020,N/A,Toothpaste,6
3610,2/9/2024,C012,N/A,French onion soup,10
3611,2/9/2024,C079,N/A,Shaving Razor,7
3612,2/9/2024,C080,N/A,Tide Pods,12
3613,2/9/2024,C122,N/A,Cream of Potato,5
3614,2/9/2024,C136,N/A,Rice Krispies Treats,1
3615,2/10/2024,C068,N/A,Canned Applesauce,2
3616,2/10/2024,C079,N/A,Fruit Cocktail,8
3617,2/10/2024,C088,N/A,Hominy,2
3618,2/10/2024,C100,N/A,Dip,2
3619,2/11/2024,C050,N/A,Stuffing Mix,12
3620,2/11/2024,C052,N/A,Chapstick,9
3621,2/11/2024,C072,N/A,Feminine Products (Pads),11
3622,2/11/2024,C123,N/A,Canned Potatoes,1
3623,2/12/2024,C004,N/A,Asparagus,5
3624,2/12/2024,C046,N/A,Chili Beans,2
3625,2/12/2024,C075,N/A,Onion,7
3626,2/12/2024,C133,N/A,Sweet peas,13
3627,2/13/2024,C020,N/A,Pho,6
3628,2/13/2024,C029,N/A,Tomato Soup,2
3629,2/13/2024,C040,N/A,Gumbo,8
3630,2/13/2024,C057,N/A,Shaving Cream / Gel,1
3631,2/13/2024,C071,N/A,Condensed milk,13
3632,2/13/2024,C118,N/A,Fruit cup,10
3633,2/14/2024,C004,N/A,Chalk,13
3634,2/14/2024,C005,N/A,Cake,4
3635,2/14/2024,C020,N/A,Mashed Potatoes (boxed),13
3636,2/14/2024,C100,N/A,Oatmeal,5
3637,2/14/2024,C101,N/A,Hand Soap,10
3638,2/15/2024,C013,N/A,Shampoo,7
3639,2/15/2024,C030,N/A,Hominy,7
3640,2/15/2024,C115,N/A,Nasal Spray,9
3641,2/16/2024,C018,N/A,Backpack,8
3642,2/16/2024,C046,N/A,Dividers,4
3643,2/16/2024,C078,N/A,Pear Halves,13
3644,2/16/2024,C084,N/A,Scalloped Potatoes,4
3645,2/16/2024,C098,N/A,Erasers,7
3646,2/17/2024,C060,N/A,Conditioner (leave in),13
3647,2/17/2024,C094,N/A,Tomato Soup,9
3648,2/17/2024,C096,N/A,Cream of Potato,15
3649,2/17/2024,C104,N/A,Chicken Noodle Soup,12
3650,2/18/2024,C001,N/A,Broccoli and Cheese,2
3651,2/18/2024,C032,N/A,Binders,6
3652,2/18/2024,C039,N/A,Dividers,3
3653,2/18/2024,C078,N/A,Cranberry Sauce,15
3654,2/18/2024,C104,N/A,Cotton Product,6
3655,2/18/2024,C136,N/A,Yams,4
3656,2/19/2024,C023,N/A,Cranberry Sauce,10
3657,2/19/2024,C034,N/A,Shaving Cream / Gel,10
3658,2/19/2024,C074,N/A,Bodywash,3
3659,2/19/2024,C083,N/A,Pretzels,2
3660,2/19/2024,C132,N/A,Washcloth,11
3661,2/20/2024,C024,N/A,Rice Roni,9
3662,2/20/2024,C068,N/A,Toothbrush and Toothpaste Pack,14
3663,2/20/2024,C107,N/A,Fruit,6
3664,2/20/2024,C112,N/A,Condensed milk,14
3665,2/20/2024,C138,N/A,Soy Sauce,2
3666,2/21/2024,C035,N/A,Cake,8
3667,2/21/2024,C060,N/A,Rice Crisps,15
3668,2/21/2024,C065,N/A,Cheese Crackers,6
3669,2/21/2024,C096,N/A,Gumbo,10
3670,2/21/2024,C097,N/A,Boiled Peanuts,2
